gene_oid	db_name	id
638172710	GI	18892163
638172710	GenBank/EMBL	AAL80350
638172712	GI	18892164
638172712	GenBank/EMBL	AAL80351
638172713	GI	18892165
638172713	GenBank/EMBL	AAL80352
638172714	GI	18892164
638172714	GI	18892165
638172714	GenBank/EMBL	AAL80352
638172714	UniProt/TrEMBL	Q8U465
638172715	GI	18892166
638172715	GenBank/EMBL	AAL80353
638172715	PIRSF	PIRSF016155
638172715	UniProt/TrEMBL	Q8U463
638172716	GI	18892167
638172716	GenBank/EMBL	AAL80354
638172716	PIRSF	PIRSF016186
638172716	UniProt/TrEMBL	O59628
638172717	GI	18892168
638172717	GenBank/EMBL	AAL80355
638172718	GI	18892169
638172718	GenBank/EMBL	AAL80356
638172719	GI	18892170
638172719	GenBank/EMBL	AAL80357
638172719	UniProt/TrEMBL	Q8U461
638172720	GI	18892171
638172720	GenBank/EMBL	AAL80358
638172720	PIRSF	PIRSF037041
638172720	UniProt/TrEMBL	Q8U460
638172721	GI	18892172
638172721	GenBank/EMBL	AAL80359
638172721	PIRSF	PIRSF005831
638172721	UniProt/TrEMBL	Q8U459
638172722	GI	18892173
638172722	GenBank/EMBL	AAL80360
638172723	GI	18892174
638172723	GenBank/EMBL	AAL80361
638172723	PIRSF	PIRSF017997
638172723	UniProt/TrEMBL	Q8U457
638172724	GI	18892177
638172724	GenBank/EMBL	AAL80362
638172725	GI	18892178
638172725	GenBank/EMBL	AAL80363
638172725	PIRSF	PIRSF005280
638172725	UniProt/TrEMBL	Q8U455
638172727	GI	18892179
638172727	GenBank/EMBL	AAL80364
638172728	GI	18892180
638172728	GenBank/EMBL	AAL80365
638172729	GI	18892181
638172729	GenBank/EMBL	AAL80366
638172730	GI	18892182
638172730	GenBank/EMBL	AAL80367
638172731	GI	18892183
638172731	GenBank/EMBL	AAL80368
638172731	UniProt/TrEMBL	Q8U451
638172733	GI	18892184
638172733	GenBank/EMBL	AAL80369
638172734	GI	18892185
638172734	GenBank/EMBL	AAL80370
638172735	GI	18892186
638172735	GenBank/EMBL	AAL80371
638172736	GI	18892187
638172736	GenBank/EMBL	AAL80372
638172737	GI	18892188
638172737	GenBank/EMBL	AAL80373
638172738	GI	18892189
638172738	GenBank/EMBL	AAL80374
638172739	GI	18892190
638172739	GenBank/EMBL	AAL80375
638172739	PIRSF	PIRSF004981
638172739	UniProt/TrEMBL	Q8U444
638172740	GI	18892193
638172740	GenBank/EMBL	AAL80376
638172741	GI	18892194
638172741	GenBank/EMBL	AAL80377
638172742	GI	18892195
638172742	GenBank/EMBL	AAL80378
638172743	GI	18892196
638172743	GenBank/EMBL	AAL80379
638172743	PIRSF	PIRSF006679
638172743	UniProt/TrEMBL	Q8U440
638172744	GI	18892197
638172744	GenBank/EMBL	AAL80380
638172744	PIRSF	PIRSF005549
638172744	TIGRFam	TIGR00448
638172744	UniProt/TrEMBL	Q8U439
638172745	GI	18892198
638172745	GenBank/EMBL	AAL80381
638172746	GI	18892199
638172746	GenBank/EMBL	AAL80382
638172746	PIRSF	PIRSF006526
638172746	UniProt/TrEMBL	Q8U437
638172747	GI	18892200
638172747	GenBank/EMBL	AAL80383
638172748	GI	18892201
638172748	GenBank/EMBL	AAL80384
638172749	GI	18892202
638172749	GenBank/EMBL	AAL80385
638172750	GI	18892203
638172750	GenBank/EMBL	AAL80386
638172751	GI	18892204
638172751	GenBank/EMBL	AAL80387
638172753	GI	18892205
638172753	GenBank/EMBL	AAL80388
638172754	GI	18892208
638172754	GenBank/EMBL	AAL80389
638172755	GI	18892209
638172755	GenBank/EMBL	AAL80390
638172756	GI	18892210
638172756	GenBank/EMBL	AAL80391
638172757	GI	18892211
638172757	GenBank/EMBL	AAL80392
638172757	PIRSF	PIRSF006802
638172757	UniProt/TrEMBL	Q8U427
638172759	GI	18892212
638172759	GenBank/EMBL	AAL80393
638172759	UniProt/TrEMBL	Q8U426
638172760	GI	18892213
638172760	GenBank/EMBL	AAL80394
638172761	GI	18892214
638172761	GenBank/EMBL	AAL80395
638172761	PIRSF	PIRSF019344
638172761	UniProt/TrEMBL	Q8U424
638172762	GI	18892215
638172762	GenBank/EMBL	AAL80396
638172763	GI	18892216
638172763	GenBank/EMBL	AAL80397
638172764	GI	18892218
638172764	GenBank/EMBL	AAL80398
638172765	GI	18892219
638172765	GenBank/EMBL	AAL80399
638172766	GI	18892220
638172766	GenBank/EMBL	AAL80400
638172766	PIRSF	PIRSF009430
638172766	UniProt/TrEMBL	Q8U421
638172767	GI	18892221
638172767	GenBank/EMBL	AAL80401
638172767	UniProt/TrEMBL	Q8U420
638172768	GI	18892222
638172768	GenBank/EMBL	AAL80402
638172768	UniProt/TrEMBL	Q8U419
638172769	GI	18892223
638172769	GenBank/EMBL	AAL80403
638172769	UniProt/TrEMBL	Q8U418
638172770	GI	18892224
638172770	GenBank/EMBL	AAL80404
638172771	GI	18892225
638172771	GenBank/EMBL	AAL80405
638172772	GI	18892226
638172772	GenBank/EMBL	AAL80406
638172773	GI	18892227
638172773	GenBank/EMBL	AAL80407
638172774	GI	18892228
638172774	GenBank/EMBL	AAL80408
638172774	PIRSF	PIRSF004897
638172774	UniProt/TrEMBL	Q8U413
638172775	GI	18892229
638172775	GenBank/EMBL	AAL80409
638172776	GI	18892231
638172776	GenBank/EMBL	AAL80410
638172776	PIRSF	PIRSF016749
638172776	UniProt/TrEMBL	Q8U412
638172778	GI	18892232
638172778	GenBank/EMBL	AAL80411
638172779	GI	18892233
638172779	GenBank/EMBL	AAL80412
638172779	UniProt/TrEMBL	Q8U411
638172780	GI	18892234
638172780	GenBank/EMBL	AAL80413
638172781	GI	18892235
638172781	GenBank/EMBL	AAL80414
638172781	PIRSF	PIRSF001527
638172781	TIGRFam	TIGR00422
638172781	UniProt/TrEMBL	Q8U409
638172782	GI	18892238
