gene_oid	db_name	id
638185371	GI	3256410
638185371	GenBank/EMBL	BAA29093
638185371	UniProt/TrEMBL	O57755
638185372	GI	3256411
638185372	GenBank/EMBL	BAA29094
638185372	UniProt/TrEMBL	O57754
638185375	GI	3256412
638185375	GenBank/EMBL	BAA29095
638185377	GI	3256413
638185377	GenBank/EMBL	BAA29096
638185377	PIRSF	PIRSF006457
638185377	UniProt/TrEMBL	O57750
638185378	GI	3256414
638185378	GenBank/EMBL	BAA29097
638185378	UniProt/TrEMBL	O57752
638185379	GI	3256415
638185379	GenBank/EMBL	BAA29098
638185379	UniProt/TrEMBL	O57751
638185380	GI	3256416
638185380	GenBank/EMBL	BAA29099
638185380	PIRSF	PIRSF000097
638185380	UniProt/TrEMBL	O57749
638185381	GI	3256417
638185381	GenBank/EMBL	BAA29100
638185382	GI	3256418
638185382	GenBank/EMBL	BAA29101
638185382	UniProt/TrEMBL	O57748
638185383	GI	3256419
638185383	GenBank/EMBL	BAA29102
638185383	PIRSF	PIRSF006365
638185383	TIGRFam	TIGR00303
638185383	UniProt/TrEMBL	O57746
638185384	GI	3256420
638185384	GenBank/EMBL	BAA29103
638185384	UniProt/TrEMBL	O57745
638185385	GI	3256421
638185385	GenBank/EMBL	BAA29104
638185386	GI	3256422
638185386	GenBank/EMBL	BAA29105
638185387	GI	3256423
638185387	GenBank/EMBL	BAA29106
638185387	UniProt/TrEMBL	O57743
638185388	GI	3256424
638185388	GenBank/EMBL	BAA29107
638185389	GI	3256425
638185389	GenBank/EMBL	BAA29108
638185389	UniProt/TrEMBL	O74077
638185390	GI	3256426
638185390	GenBank/EMBL	BAA29109
638185390	UniProt/TrEMBL	O74078
638185392	GI	3256427
638185392	GenBank/EMBL	BAA29110
638185393	GI	3256428
638185393	GenBank/EMBL	BAA29111
638185393	PIRSF	PIRSF004892
638185393	UniProt/TrEMBL	O57820
638185394	GI	3256429
638185394	GenBank/EMBL	BAA29112
638185395	GI	3256430
638185395	GenBank/EMBL	BAA29113
638185396	GI	3256431
638185396	GenBank/EMBL	BAA29114
638185396	UniProt/TrEMBL	O57817
638185397	GI	3256432
638185397	GenBank/EMBL	BAA29115
638185397	UniProt/TrEMBL	O57816
638185398	GI	3256433
638185398	GenBank/EMBL	BAA29116
638185399	GI	3256434
638185399	GenBank/EMBL	BAA29117
638185399	UniProt/TrEMBL	O57815
638185400	GI	3256435
638185400	GenBank/EMBL	BAA29118
638185400	UniProt/TrEMBL	O57814
638185401	GI	3256436
638185401	GenBank/EMBL	BAA29119
638185402	GI	3256437
638185402	GenBank/EMBL	BAA29120
638185403	GI	3256438
638185403	GenBank/EMBL	BAA29121
638185404	GI	3256439
638185404	GenBank/EMBL	BAA29122
638185405	GI	3256440
638185405	GenBank/EMBL	BAA29123
638185407	GI	3256441
638185407	GenBank/EMBL	BAA29124
638185407	PIRSF	PIRSF005983
638185407	UniProt/TrEMBL	O57807
638185408	GI	3256442
638185408	GenBank/EMBL	BAA29125
638185408	PIRSF	PIRSF000714
638185408	UniProt/TrEMBL	O57806
638185409	GI	3256443
638185409	GenBank/EMBL	BAA29126
638185409	PIRSF	PIRSF002136
638185409	UniProt/TrEMBL	O57805
638185410	GI	3256444
638185410	GenBank/EMBL	BAA29127
638185410	PIRSF	PIRSF006518
638185410	UniProt/TrEMBL	O57804
638185412	GI	3256445
638185412	GenBank/EMBL	BAA29128
638185412	PIRSF	PIRSF002224
638185412	UniProt/TrEMBL	O57803
638185413	GI	3256446
638185413	GenBank/EMBL	BAA29129
638185414	GI	3256447
638185414	GenBank/EMBL	BAA29130
638185415	GI	3256448
638185415	GenBank/EMBL	BAA29131
638185415	UniProt/TrEMBL	O57801
638185416	GI	3256449
638185416	GenBank/EMBL	BAA29132
638185416	PIRSF	PIRSF019233
638185416	UniProt/TrEMBL	O57799
638185417	GI	3256450
638185417	GenBank/EMBL	BAA29133
638185419	GI	3256451
638185419	GenBank/EMBL	BAA29134
638185419	PIRSF	PIRSF016933
638185419	UniProt/TrEMBL	O57798
638185424	GI	3256452
638185424	GenBank/EMBL	BAA29135
638185425	GI	3256453
638185425	GenBank/EMBL	BAA29136
638185426	GI	3256453
638185426	GenBank/EMBL	BAA29136
638185427	GI	3256454
638185427	GenBank/EMBL	BAA29137
638185429	GI	3256455
638185429	GenBank/EMBL	BAA29138
638185429	TIGRFam	TIGR02095
638185429	UniProt/TrEMBL	O57794
638185430	GI	3256456
638185430	GenBank/EMBL	BAA29139
638185431	GI	3256457
638185431	GenBank/EMBL	BAA29140
638185432	GI	3256458
638185432	GenBank/EMBL	BAA29141
638185432	PIRSF	PIRSF036607
638185432	UniProt/TrEMBL	O57791
638185433	GI	3256459
638185433	GenBank/EMBL	BAA29142
638185434	GI	3256460
638185434	GenBank/EMBL	BAA29143
638185435	GI	3256461
638185435	GenBank/EMBL	BAA29144
638185436	GI	3256462
638185436	GenBank/EMBL	BAA29145
638185436	PIRSF	PIRSF037041
638185436	UniProt/TrEMBL	O57787
638185437	GI	3256463
638185437	GenBank/EMBL	BAA29146
638185438	GI	3256464
638185438	GenBank/EMBL	BAA29147
638185438	PIRSF	PIRSF032566
638185438	UniProt/TrEMBL	O57784
638185439	GI	3256465
638185439	GenBank/EMBL	BAA29148
638185439	UniProt/TrEMBL	O57785
638185440	GI	3256466
638185440	GenBank/EMBL	BAA29149
638185441	GI	3256467
638185441	GenBank/EMBL	BAA29150
638185443	GI	3256468
638185443	GenBank/EMBL	BAA29151
638185444	GI	3256469
638185444	GenBank/EMBL	BAA29152
638185445	GI	3256470
638185445	GenBank/EMBL	BAA29153
638185445	UniProt/TrEMBL	O57838
638185446	GI	3256471
638185446	GenBank/EMBL	BAA29154
638185447	GI	3256472
638185447	GenBank/EMBL	BAA29155
638185447	UniProt/TrEMBL	O57837
638185448	GI	3256473
638185448	GenBank/EMBL	BAA29156
638185449	GI	3256474
638185449	GenBank/EMBL	BAA29157
638185449	PIRSF	PIRSF016906
638185449	UniProt/TrEMBL	O57834
638185450	GI	3256475
638185450	GenBank/EMBL	BAA29158
638185450	PIRSF	PIRSF018930
638185450	UniProt/TrEMBL	O57833
638185451	GI	3256476
638185451	GenBank/EMBL	BAA29159
638185452	GI	3256477
638185452	GenBank/EMBL	BAA29160
638185452	UniProt/TrEMBL	O57831
638185453	GI	3256478
638185453	GenBank/EMBL	BAA29161
638185454	GI	3256479
638185454	GenBank/EMBL	BAA29162
638185454	PIRSF	PIRSF018862
638185454	UniProt/TrEMBL	O57829
638185455	GI	3256480
638185455	GenBank/EMBL	BAA29163
638185455	PIRSF	PIRSF015727
638185455	UniProt/TrEMBL	O57828
638185456	GI	3256481
638185456	GenBank/EMBL	BAA29164
638185457	GI	3256482
638185457	GenBank/EMBL	BAA29165
638185458	GI	3256483
638185458	GenBank/EMBL	BAA29166
638185459	GI	3256484
638185459	GenBank/EMBL	BAA29167
638185460	GI	3256485
638185460	GenBank/EMBL	BAA29168
638185460	PIRSF	PIRSF005272
638185460	TIGRFam	TIGR02258
638185460	UniProt/TrEMBL	O57823
638185461	GI	3256486
638185461	GenBank/EMBL	BAA29169
638185461	UniProt/TrEMBL	O57822
638185462	GI	3256487
638185462	GenBank/EMBL	BAA29170
638185463	GI	3256488
638185463	GenBank/EMBL	BAA29171
638185463	PIRSF	PIRSF019191
638185463	UniProt/TrEMBL	O57842
638185464	GI	3256489
638185464	GenBank/EMBL	BAA29172
638185465	GI	3256490
638185465	GenBank/EMBL	BAA29173
638185466	GI	3256491
638185466	GenBank/EMBL	BAA29174
638185466	UniProt/TrEMBL	O57845
638185467	GI	3256492
638185467	GenBank/EMBL	BAA29175
638185467	UniProt/TrEMBL	O57846
638185468	GI	3256493
638185468	GenBank/EMBL	BAA29176
638185469	GI	3256494
638185469	GenBank/EMBL	BAA29177
638185470	GI	3256495
638185470	GenBank/EMBL	BAA29178
638185470	UniProt/TrEMBL	O57849
638185471	GI	3256496
638185471	GenBank/EMBL	BAA29179
638185471	UniProt/TrEMBL	O57850
638185472	GI	3256497
638185472	GenBank/EMBL	BAA29180
638185472	UniProt/TrEMBL	O57851
638185473	GI	3256498
638185473	GenBank/EMBL	BAA29181
638185474	GI	3256499
638185474	GenBank/EMBL	BAA29182
638185474	PIRSF	PIRSF006390
638185474	UniProt/TrEMBL	O57853
638185475	GI	3256500
638185475	GenBank/EMBL	BAA29183
638185475	PIRSF	PIRSF004845
638185475	TIGRFam	TIGR02668
638185475	UniProt/TrEMBL	O57854
638185476	GI	3256501
638185476	GenBank/EMBL	BAA29184
638185476	UniProt/TrEMBL	O57855
638185477	GI	3256502
638185477	GenBank/EMBL	BAA29185
638185477	UniProt/TrEMBL	O57856
638185478	GI	3256503
638185478	GenBank/EMBL	BAA29186
638185478	PIRSF	PIRSF018644
638185478	UniProt/TrEMBL	O57857
638185479	GI	3256504
638185479	GenBank/EMBL	BAA29187
638185479	UniProt/TrEMBL	O57858
638185480	GI	3256505
638185480	GenBank/EMBL	BAA29188
638185480	PIRSF	PIRSF003336
638185480	TIGRFam	TIGR02237
638185480	UniProt/TrEMBL	O57859
638185481	GI	3256506
638185481	GenBank/EMBL	BAA29189
638185482	GI	3256507
638185482	GenBank/EMBL	BAA29190
638185482	PIRSF	PIRSF018929
638185482	TIGRFam	TIGR00354
638185482	TIGRFam	TIGR01445
638185482	UniProt/TrEMBL	O57861
638185483	GI	3256508
638185483	GenBank/EMBL	BAA29191
638185483	UniProt/TrEMBL	O57862
638185484	GI	3256509
638185484	GenBank/EMBL	BAA29192
638185485	GI	3256510
638185485	GenBank/EMBL	BAA29193
638185486	GI	3256511
638185486	GenBank/EMBL	BAA29194
638185486	PIRSF	PIRSF006370
638185486	TIGRFam	TIGR01694
638185486	UniProt/TrEMBL	O57865
638185487	GI	3256512
638185487	GenBank/EMBL	BAA29195
638185487	PIRSF	PIRSF004855
638185487	TIGRFam	TIGR00161
638185487	UniProt/TrEMBL	O57866
638185488	GI	3256513
638185488	GenBank/EMBL	BAA29196
638185488	PIRSF	PIRSF016924
638185488	UniProt/TrEMBL	O57867
638185489	GI	3256514
638185489	GenBank/EMBL	BAA29197
638185490	GI	3256515
638185490	GenBank/EMBL	BAA29198
638185490	PIRSF	PIRSF015737
638185490	UniProt/TrEMBL	O57869
638185492	GI	3256516
638185492	GenBank/EMBL	BAA29199
638185493	GI	3256517
638185493	GenBank/EMBL	BAA29200
638185493	UniProt/TrEMBL	O57871
638185494	GI	3256518
638185494	GenBank/EMBL	BAA29201
638185495	GI	3256519
638185495	GenBank/EMBL	BAA29202
638185495	UniProt/TrEMBL	O57873
638185496	GI	3256520
638185496	GenBank/EMBL	BAA29203
638185496	UniProt/TrEMBL	O57874
638185497	GI	3256521
638185497	GenBank/EMBL	BAA29204
638185498	GI	3256522
638185498	GenBank/EMBL	BAA29205
638185499	GI	3256523
638185499	GenBank/EMBL	BAA29206
638185499	UniProt/TrEMBL	O57877
638185500	GI	3256524
638185500	GenBank/EMBL	BAA29207
638185501	GI	3256525
638185501	GenBank/EMBL	BAA29208
638185501	UniProt/TrEMBL	O57879
638185502	GI	3256526
638185502	GenBank/EMBL	BAA29209
638185502	PIRSF	PIRSF019064
638185502	UniProt/TrEMBL	O57880
638185503	GI	3256527
638185503	GenBank/EMBL	BAA29210
638185504	GI	3256528
638185504	GenBank/EMBL	BAA29211
638185504	UniProt/TrEMBL	O57889
638185505	GI	3256529
638185505	GenBank/EMBL	BAA29212
638185505	UniProt/TrEMBL	O57888
638185506	GI	3256530
638185506	GenBank/EMBL	BAA29213
638185506	PIRSF	PIRSF002451
638185506	TIGRFam	TIGR00383
638185506	UniProt/TrEMBL	O57887
638185509	GI	3256531
638185509	GenBank/EMBL	BAA29214
638185509	UniProt/TrEMBL	O57886
638185510	GI	3256532
638185510	GenBank/EMBL	BAA29215
638185510	PIRSF	PIRSF004974
638185510	TIGRFam	TIGR00305
638185510	UniProt/TrEMBL	O57885
638185511	GI	3256533
638185511	GenBank/EMBL	BAA29216
638185512	GI	3256534
638185512	GenBank/EMBL	BAA29217
638185512	UniProt/TrEMBL	O57884
638185513	GI	3256535
638185513	GenBank/EMBL	BAA29218
638185513	PIRSF	PIRSF000725
638185513	UniProt/TrEMBL	O57882
638185514	GI	3256536
638185514	GenBank/EMBL	BAA29219
638185515	GI	3256537
638185515	GenBank/EMBL	BAA29220
638185515	PIRSF	PIRSF016177
638185515	UniProt/TrEMBL	O57890
638185516	GI	3256538
638185516	GenBank/EMBL	BAA29221
638185516	PIRSF	PIRSF029746
638185516	UniProt/TrEMBL	O57891
638185517	GI	3256539
638185517	GenBank/EMBL	BAA29222
638185518	GI	3256540
638185518	GenBank/EMBL	BAA29223
638185518	PIRSF	PIRSF002807
638185518	UniProt/TrEMBL	O57893
638185519	GI	3256541
638185519	GenBank/EMBL	BAA29224
638185519	UniProt/TrEMBL	O57894
638185520	GI	3256542
638185520	GenBank/EMBL	BAA29225
638185521	GI	3256543
638185521	GenBank/EMBL	BAA29226
638185521	PIRSF	PIRSF002759
638185521	TIGRFam	TIGR00638
638185521	UniProt/TrEMBL	O57896
638185522	GI	3256544
638185522	GenBank/EMBL	BAA29227
638185522	UniProt/TrEMBL	O57897
638185523	GI	3256545
638185523	GenBank/EMBL	BAA29228
638185524	GI	3256546
638185524	GenBank/EMBL	BAA29229
638185525	GI	3256547
638185525	GenBank/EMBL	BAA29230
638185526	GI	3256548
638185526	GenBank/EMBL	BAA29231
638185527	GI	3256549
638185527	GenBank/EMBL	BAA29232
638185527	UniProt/TrEMBL	O57902
638185528	GI	3256550
638185528	GenBank/EMBL	BAA29233
638185529	GI	3256551
638185529	GenBank/EMBL	BAA29234
638185530	GI	3256552
638185530	GenBank/EMBL	BAA29235
638185530	PIRSF	PIRSF029125
638185530	TIGRFam	TIGR01903
638185530	UniProt/TrEMBL	O57905
638185531	GI	3256553
638185531	GenBank/EMBL	BAA29236
638185532	GI	3256554
638185532	GenBank/EMBL	BAA29237
638185532	PIRSF	PIRSF029059
638185532	TIGRFam	TIGR01897
638185532	TIGRFam	TIGR02549
638185532	UniProt/TrEMBL	O57907
638185533	GI	3256555
638185533	GenBank/EMBL	BAA29238
638185533	UniProt/TrEMBL	O57908
638185534	GI	3256556
638185534	GenBank/EMBL	BAA29239
638185534	TIGRFam	TIGR01875
638185534	TIGRFam	TIGR02585
638185534	UniProt/TrEMBL	O57909
638185535	GI	3256557
638185535	GenBank/EMBL	BAA29240
638185536	GI	3256558
638185536	GenBank/EMBL	BAA29241
638185537	GI	3256559
638185537	GenBank/EMBL	BAA29242
638185538	GI	3256560
638185538	GenBank/EMBL	BAA29243
638185538	UniProt/TrEMBL	O57913
638185540	GI	3256561
638185540	GenBank/EMBL	BAA29244
638185541	GI	3256562
638185541	GenBank/EMBL	BAA29245
638185541	TIGRFam	TIGR01587
638185541	TIGRFam	TIGR01596
638185541	UniProt/TrEMBL	O57915
638185542	GI	3256563
638185542	GenBank/EMBL	BAA29246
638185543	GI	3256564
638185543	GenBank/EMBL	BAA29247
638185543	TIGRFam	TIGR02187
638185543	UniProt/TrEMBL	O57917
638185544	GI	3256565
638185544	GenBank/EMBL	BAA29248
638185544	UniProt/TrEMBL	O57918
638185545	GI	3256566
638185545	GenBank/EMBL	BAA29249
638185547	GI	3256567
638185547	GenBank/EMBL	BAA29250
638185547	PIRSF	PIRSF006389
638185547	TIGRFam	TIGR02032
638185547	UniProt/TrEMBL	O57920
638185548	GI	3256568
638185548	GenBank/EMBL	BAA29251
638185549	GI	3256569
638185549	GenBank/EMBL	BAA29252
638185549	UniProt/TrEMBL	O57922
638185550	GI	3256570
638185550	GenBank/EMBL	BAA29253
638185550	PIRSF	PIRSF006208
638185550	UniProt/TrEMBL	O57923
638185551	GI	3256571
638185551	GenBank/EMBL	BAA29254
638185551	PIRSF	PIRSF018928
638185551	UniProt/TrEMBL	O74084
638185552	GI	3256572
638185552	GenBank/EMBL	BAA29255
638185553	GI	3256573
638185553	GenBank/EMBL	BAA29256
638185554	GI	3256574
638185554	GenBank/EMBL	BAA29257
638185555	GI	3256575
638185555	GenBank/EMBL	BAA29258
638185556	GI	3256576
638185556	GenBank/EMBL	BAA29259
638185557	GI	3256577
638185557	GenBank/EMBL	BAA29260
638185558	GI	3256578
638185558	GenBank/EMBL	BAA29261
638185559	GI	3256579
638185559	GenBank/EMBL	BAA29262
638185560	GI	3256580
638185560	GenBank/EMBL	BAA29263
638185560	PIRSF	PIRSF002759
638185560	UniProt/TrEMBL	O57933
638185561	GI	3256581
638185561	GenBank/EMBL	BAA29264
638185562	GI	3256582
638185562	GenBank/EMBL	BAA29265
638185562	PIRSF	PIRSF016929
638185562	UniProt/TrEMBL	O57935
638185563	GI	3256583
638185563	GenBank/EMBL	BAA29266
638185563	PIRSF	PIRSF016840
638185563	UniProt/TrEMBL	O57936
638185564	GI	3256584
638185564	GenBank/EMBL	BAA29267
638185564	UniProt/TrEMBL	O57937
638185565	GI	3256585
638185565	GenBank/EMBL	BAA29268
638185566	GI	3256586
638185566	GenBank/EMBL	BAA29269
638185567	GI	3256587
638185567	GenBank/EMBL	BAA29270
638185568	GI	3256588
638185568	GenBank/EMBL	BAA29271
638185568	UniProt/TrEMBL	O57941
638185569	GI	3256589
638185569	GenBank/EMBL	BAA29272
638185569	PIRSF	PIRSF002759
638185569	UniProt/TrEMBL	O57942
638185570	GI	3256590
638185570	GenBank/EMBL	BAA29273
638185570	PIRSF	PIRSF002807
638185570	UniProt/TrEMBL	O57943
638185571	GI	3256591
638185571	GenBank/EMBL	BAA29274
638185572	GI	3256592
638185572	GenBank/EMBL	BAA29275
638185573	GI	3256593
638185573	GenBank/EMBL	BAA29276
638185573	PIRSF	PIRSF004664
638185573	UniProt/TrEMBL	O57946
638185574	GI	3256594
638185574	GenBank/EMBL	BAA29277
638185574	PIRSF	PIRSF005737
638185574	TIGRFam	TIGR00511
638185574	TIGRFam	TIGR00524
638185574	UniProt/TrEMBL	O57947
638185575	GI	3256595
638185575	GenBank/EMBL	BAA29278
638185577	GI	3256596
638185577	GenBank/EMBL	BAA29279
638185577	UniProt/TrEMBL	O57949
638185578	GI	3256597
638185578	GenBank/EMBL	BAA29280
638185578	PIRSF	PIRSF000502
638185578	TIGRFam	TIGR00417
638185578	UniProt/TrEMBL	O57950
638185579	GI	3256598
638185579	GenBank/EMBL	BAA29281
638185579	UniProt/TrEMBL	O57951
638185580	GI	3256599
638185580	GenBank/EMBL	BAA29282
638185580	PIRSF	PIRSF019311
638185580	UniProt/TrEMBL	O57952
638185581	GI	3256600
638185581	GenBank/EMBL	BAA29283
638185582	GI	3256601
638185582	GenBank/EMBL	BAA29284
638185582	UniProt/TrEMBL	O57954
638185583	GI	3256602
638185583	GenBank/EMBL	BAA29285
638185583	UniProt/TrEMBL	O57955
638185585	GI	3256603
638185585	GenBank/EMBL	BAA29286
638185585	UniProt/TrEMBL	O57956
638185586	GI	3256604
638185586	GenBank/EMBL	BAA29287
638185586	UniProt/TrEMBL	O57957
638185587	GI	3256605
638185587	GenBank/EMBL	BAA29288
638185587	UniProt/TrEMBL	O57958
638185590	GI	3256606
638185590	GenBank/EMBL	BAA29289
638185591	GI	3256607
638185591	GenBank/EMBL	BAA29290
638185591	UniProt/TrEMBL	O74085
638185592	GI	3256608
638185592	GenBank/EMBL	BAA29291
638185592	UniProt/TrEMBL	O57960
638185593	GI	3256609
638185593	GenBank/EMBL	BAA29292
638185594	GI	3256610
638185594	GenBank/EMBL	BAA29293
638185595	GI	3256611
638185595	GenBank/EMBL	BAA29294
638185596	GI	3256612
638185596	GenBank/EMBL	BAA29295
638185598	GI	3256613
638185598	GenBank/EMBL	BAA29296
638185599	GI	3256614
638185599	GenBank/EMBL	BAA29297
638185600	GI	3256615
638185600	GenBank/EMBL	BAA29298
638185601	GI	3256616
638185601	GenBank/EMBL	BAA29299
638185602	GI	3256617
638185602	GenBank/EMBL	BAA29300
638185602	PIRSF	PIRSF009433
638185602	UniProt/TrEMBL	O57967
638185603	GI	3256618
638185603	GenBank/EMBL	BAA29301
638185604	GI	3256619
638185604	GenBank/EMBL	BAA29302
638185604	UniProt/TrEMBL	O57969
638185605	GI	3256620
638185605	GenBank/EMBL	BAA29303
638185605	PIRSF	PIRSF004903
638185605	UniProt/TrEMBL	O57970
638185606	GI	3256621
638185606	GenBank/EMBL	BAA29304
638185607	GI	3256622
638185607	GenBank/EMBL	BAA29305
638185607	PIRSF	PIRSF005334
638185607	UniProt/TrEMBL	O57972
638185608	GI	3256623
638185608	GenBank/EMBL	BAA29306
638185608	PIRSF	PIRSF032601
638185608	UniProt/TrEMBL	O57973
638185609	GI	3256624
638185609	GenBank/EMBL	BAA29307
638185610	GI	3256625
638185610	GenBank/EMBL	BAA29308
638185611	GI	3256626
638185611	GenBank/EMBL	BAA29309
638185612	GI	3256627
638185612	GenBank/EMBL	BAA29310
638185612	UniProt/TrEMBL	O57977
638185613	GI	3256628
638185613	GenBank/EMBL	BAA29311
638185614	GI	3256629
638185614	GenBank/EMBL	BAA29312
638185615	GI	3256630
638185615	GenBank/EMBL	BAA29313
638185618	GI	3256631
638185618	GenBank/EMBL	BAA29314
638185619	GI	3256632
638185619	GenBank/EMBL	BAA29315
638185619	PIRSF	PIRSF000520
638185619	TIGRFam	TIGR01135
638185619	UniProt/TrEMBL	O57981
638185621	GI	3256633
638185621	GenBank/EMBL	BAA29316
638185621	PIRSF	PIRSF008921
638185621	UniProt/TrEMBL	O57982
638185622	GI	3256634
638185622	GenBank/EMBL	BAA29317
638185623	GI	3256636
638185623	GenBank/EMBL	BAA29319
638185623	UniProt/TrEMBL	O57985
638185624	GI	3256635
638185624	GenBank/EMBL	BAA29318
638185625	GI	3256637
638185625	GenBank/EMBL	BAA29320
638185625	UniProt/TrEMBL	O57986
638185626	GI	3256638
638185626	GenBank/EMBL	BAA29321
638185627	GI	3256639
638185627	GenBank/EMBL	BAA29322
638185627	PIRSF	PIRSF028731
638185627	UniProt/TrEMBL	O57988
638185628	GI	3256640
638185628	GenBank/EMBL	BAA29323
638185629	GI	3256641
638185629	GenBank/EMBL	BAA29324
638185629	UniProt/TrEMBL	O57990
638185630	GI	3256642
638185630	GenBank/EMBL	BAA29325
638185631	GI	3256643
638185631	GenBank/EMBL	BAA29326
638185631	UniProt/TrEMBL	O57992
638185632	GI	3256644
638185632	GenBank/EMBL	BAA29327
638185632	PIRSF	PIRSF006771
638185632	TIGRFam	TIGR00725
638185632	UniProt/TrEMBL	O57993
638185633	GI	3256645
638185633	GenBank/EMBL	BAA29328
638185633	UniProt/TrEMBL	O57994
638185634	GI	3256646
638185634	GenBank/EMBL	BAA29329
638185634	UniProt/TrEMBL	O57995
638185635	GI	3256647
638185635	GenBank/EMBL	BAA29330
638185635	PIRSF	PIRSF010088
638185635	UniProt/TrEMBL	O57996
638185636	GI	3256648
638185636	GenBank/EMBL	BAA29331
638185636	PIRSF	PIRSF005915
638185636	UniProt/TrEMBL	O57997
638185637	GI	3256649
638185637	GenBank/EMBL	BAA29332
638185637	PIRSF	PIRSF015872
638185637	UniProt/TrEMBL	O57998
638185638	GI	3256650
638185638	GenBank/EMBL	BAA29333
638185639	GI	3256651
638185639	GenBank/EMBL	BAA29334
638185639	PIRSF	PIRSF019571
638185639	UniProt/TrEMBL	O58000
638185640	GI	3256652
638185640	GenBank/EMBL	BAA29335
638185640	TIGRFam	TIGR01443
638185640	TIGRFam	TIGR01445
638185640	TIGRFam	TIGR02236
638185640	UniProt/TrEMBL	O58001
638185641	GI	3256653
638185641	GenBank/EMBL	BAA29336
638185641	UniProt/TrEMBL	O58002
638185642	GI	3256654
638185642	GenBank/EMBL	BAA29337
638185643	GI	3256655
638185643	GenBank/EMBL	BAA29338
638185645	GI	3256656
638185645	GenBank/EMBL	BAA29339
638185645	PIRSF	PIRSF004694
638185645	UniProt/TrEMBL	O58005
638185646	GI	3256657
638185646	GenBank/EMBL	BAA29340
638185646	PIRSF	PIRSF037061
638185646	TIGRFam	TIGR00451
638185646	UniProt/TrEMBL	O58006
638185647	GI	3256658
638185647	GenBank/EMBL	BAA29341
638185647	UniProt/TrEMBL	O58007
638185648	GI	3256659
638185648	GenBank/EMBL	BAA29342
638185648	UniProt/TrEMBL	O58008
638185649	GI	3256660
638185649	GenBank/EMBL	BAA29343
638185651	GI	3256661
638185651	GenBank/EMBL	BAA29344
638185651	PIRSF	PIRSF005945
638185651	UniProt/TrEMBL	O58010
638185652	GI	3256662
638185652	GenBank/EMBL	BAA29345
638185652	UniProt/TrEMBL	O58011
638185653	GI	3256663
638185653	GenBank/EMBL	BAA29346
638185654	GI	3256664
638185654	GenBank/EMBL	BAA29347
638185655	GI	3256665
638185655	GenBank/EMBL	BAA29348
638185657	GI	3256666
638185657	GenBank/EMBL	BAA29349
638185657	PIRSF	PIRSF019104
638185657	UniProt/TrEMBL	O58015
638185658	GI	3256667
638185658	GenBank/EMBL	BAA29350
638185659	GI	3256668
638185659	GenBank/EMBL	BAA29351
638185660	GI	3256669
638185660	GenBank/EMBL	BAA29352
638185660	PIRSF	PIRSF006586
638185660	TIGRFam	TIGR00284
638185660	UniProt/TrEMBL	O58018
638185661	GI	3256670
638185661	GenBank/EMBL	BAA29353
638185661	PIRSF	PIRSF016879
