gene_oid	db_name	id
638206196	UniProtKB	Q5JED9
638206197	GI	57639989
638206197	GenBank/EMBL	YP_182467
638206197	GeneID	3233946
638206197	UniProt/TrEMBL	Q5JEF5
638206198	GI	57639990
638206198	GenBank/EMBL	YP_182468
638206198	GeneID	3235632
638206198	UniProtKB	Q5JEH0
638206199	GI	57639991
638206199	GenBank/EMBL	YP_182469
638206199	GeneID	3235633
638206199	PIRSF	PIRSF015865
638206199	UniProt/TrEMBL	Q5JEG9
638206200	GI	57639992
638206200	GenBank/EMBL	YP_182470
638206200	GeneID	3234624
638206200	UniProtKB	Q5JEG8
638206201	GI	57639993
638206201	GenBank/EMBL	YP_182471
638206201	GeneID	3235134
638206201	UniProtKB	Q5JEG7
638206202	GI	57639994
638206202	GenBank/EMBL	YP_182472
638206202	GeneID	3235881
638206202	PIRSF	PIRSF029242
638206202	UniProt/TrEMBL	Q5JEG6
638206203	GI	57639995
638206203	GenBank/EMBL	YP_182473
638206203	GeneID	3235044
638206203	UniProtKB	Q5JEG5
638206204	GI	57639996
638206204	GenBank/EMBL	YP_182474
638206204	GeneID	3235400
638206204	PIRSF	PIRSF018936
638206204	UniProt/TrEMBL	Q5JEG4
638206205	GI	57639997
638206205	GenBank/EMBL	YP_182475
638206205	GeneID	3234066
638206205	PIRSF	PIRSF006779
638206205	UniProt/TrEMBL	Q5JEG3
638206206	GI	57639998
638206206	GenBank/EMBL	YP_182476
638206206	GeneID	3234067
638206206	UniProtKB	Q5JEG2
638206207	GI	57639999
638206207	GenBank/EMBL	YP_182477
638206207	GeneID	3235724
638206207	PIRSF	PIRSF019280
638206207	UniProt/TrEMBL	Q5JEG1
638206208	GI	57640000
638206208	GenBank/EMBL	YP_182478
638206208	GeneID	3235312
638206208	UniProtKB	Q5JEG0
638206209	GI	57640001
638206209	GenBank/EMBL	YP_182479
638206209	GeneID	3233792
638206209	UniProtKB	Q5JEF9
638206210	GI	57640002
638206210	GenBank/EMBL	YP_182480
638206210	GeneID	3234497
638206210	PIRSF	PIRSF006372
638206210	TIGRFam	TIGR00125
638206210	TIGRFam	TIGR01527
638206210	UniProt/TrEMBL	Q5JEF8
638206211	GI	57640003
638206211	GenBank/EMBL	YP_182481
638206211	GeneID	3235393
638206211	UniProtKB	Q5JEF7
638206212	GI	57640004
638206212	GenBank/EMBL	YP_182482
638206212	GeneID	3235394
638206212	PIRSF	PIRSF019106
638206212	TIGRFam	TIGR00372
638206212	UniProt/TrEMBL	Q5JEF6
638206213	GI	57640005
638206213	GenBank/EMBL	YP_182483
638206213	GeneID	3233765
638206213	UniProtKB	Q5JEI5
638206214	GI	57640006
638206214	GenBank/EMBL	YP_182484
638206214	GeneID	3234741
638206214	UniProtKB	Q5JEI4
638206215	GI	57640007
638206215	GenBank/EMBL	YP_182485
638206215	GeneID	3234432
638206215	PIRSF	PIRSF006457
638206215	UniProt/TrEMBL	Q5JEI3
638206216	GI	57640008
638206216	GenBank/EMBL	YP_182486
638206216	GeneID	3234691
638206216	UniProtKB	Q5JEI2
638206217	GI	57640009
638206217	GenBank/EMBL	YP_182487
638206217	GeneID	3235103
638206217	UniProt/TrEMBL	Q5JEI1
638206218	GI	57640010
638206218	GenBank/EMBL	YP_182488
638206218	GeneID	3235104
638206218	UniProtKB	Q5JEI0
638206219	GI	57640011
638206219	GenBank/EMBL	YP_182489
638206219	GeneID	3233955
638206219	UniProtKB	Q5JEH9
638206220	GI	57640012
638206220	GenBank/EMBL	YP_182490
638206220	GeneID	3234599
638206220	UniProtKB	Q5JEH8
638206221	GI	57640013
638206221	GenBank/EMBL	YP_182491
638206221	GeneID	3235718
638206221	UniProtKB	Q5JEH7
638206222	GI	57640014
638206222	GenBank/EMBL	YP_182492
638206222	GeneID	3234224
638206222	UniProtKB	Q5JEH6
638206223	GI	57640015
638206223	GenBank/EMBL	YP_182493
638206223	GeneID	3234225
638206223	UniProtKB	Q5JEH5
638206224	GI	57640016
638206224	GenBank/EMBL	YP_182494
638206224	GeneID	3234162
638206224	UniProtKB	Q5JEH4
638206225	GI	57640017
638206225	GenBank/EMBL	YP_182495
638206225	GeneID	3233909
638206225	UniProtKB	Q5JEH3
638206226	GI	57640018
638206226	GenBank/EMBL	YP_182496
638206226	GeneID	3233910
638206226	UniProtKB	Q5JEH2
638206227	GI	57640019
638206227	GenBank/EMBL	YP_182497
638206227	GeneID	3233890
638206227	UniProtKB	Q5JEH1
638206228	GI	57640020
638206228	GenBank/EMBL	YP_182498
638206228	GeneID	3234587
638206228	UniProt/TrEMBL	Q5JEK1
638206229	GI	57640021
638206229	GenBank/EMBL	YP_182499
638206229	GeneID	3234588
638206229	UniProtKB	Q5JEK0
638206230	GI	57640022
638206230	GenBank/EMBL	YP_182500
638206230	GeneID	3233668
638206230	UniProt/TrEMBL	Q5JEJ9
638206231	GI	57640023
638206231	GenBank/EMBL	YP_182501
638206231	GeneID	3234018
638206231	UniProt/TrEMBL	Q5JEJ8
638206232	GI	57640024
638206232	GenBank/EMBL	YP_182502
638206232	GeneID	3234019
638206232	UniProtKB	Q5JEJ7
638206233	GI	57640025
638206233	GenBank/EMBL	YP_182503
638206233	GeneID	3233923
638206233	UniProtKB	Q5JEJ6
638206234	GI	57640026
638206234	GenBank/EMBL	YP_182504
638206234	GeneID	3235659
638206234	UniProt/TrEMBL	Q5JEJ5
638206235	GI	57640027
638206235	GenBank/EMBL	YP_182505
638206235	GeneID	3235660
638206235	UniProt/TrEMBL	Q5JEJ4
638206236	GI	57640028
638206236	GenBank/EMBL	YP_182506
638206236	GeneID	3234766
638206236	UniProt/TrEMBL	Q5JEJ3
638206237	GI	57640029
638206237	GenBank/EMBL	YP_182507
638206237	GeneID	3233919
638206237	PIRSF	PIRSF019240
638206237	UniProt/TrEMBL	Q5JEJ2
638206238	GI	57640030
638206238	GenBank/EMBL	YP_182508
638206238	GeneID	3233920
638206238	UniProt/TrEMBL	Q5JEJ1
638206239	GI	57640031
638206239	GenBank/EMBL	YP_182509
638206239	GeneID	3233746
638206239	UniProtKB	Q5JEJ0
638206240	GI	57640032
638206240	GenBank/EMBL	YP_182510
638206240	GeneID	3235042
638206240	UniProtKB	Q5JEI9
638206241	GI	57640033
638206241	GenBank/EMBL	YP_182511
638206241	GeneID	3235043
638206241	UniProtKB	Q5JEI8
638206242	GI	57640034
638206242	GenBank/EMBL	YP_182512
638206242	GeneID	3234035
638206242	UniProtKB	Q5JEI7
638206243	GI	57640035
638206243	GenBank/EMBL	YP_182513
638206243	GeneID	3234089
638206243	UniProt/TrEMBL	Q5JEI6
638206244	GI	57640036
638206244	GenBank/EMBL	YP_182514
638206244	GeneID	3234090
638206244	UniProt/TrEMBL	Q5JFD6
638206245	GI	57640037
638206245	GenBank/EMBL	YP_182515
638206245	GeneID	3234212
638206245	UniProt/TrEMBL	Q5JFF1
638206246	GI	57640038
638206246	GenBank/EMBL	YP_182516
638206246	GeneID	3234930
638206246	UniProt/TrEMBL	Q5JFF0
638206247	GI	57640039
638206247	GenBank/EMBL	YP_182517
638206247	GeneID	3234931
638206247	UniProtKB	Q5JFE9
638206248	GI	57640040
638206248	GenBank/EMBL	YP_182518
638206248	GeneID	3235960
638206248	UniProtKB	Q5JFE8
638206250	GI	57640041
638206250	GenBank/EMBL	YP_182519
638206250	GeneID	3235243
638206250	UniProtKB	Q5JFE7
638206251	GI	57640042
638206251	GenBank/EMBL	YP_182520
638206251	GeneID	3235244
638206251	PIRSF	PIRSF005020
638206251	UniProt/TrEMBL	Q5JFE6
638206252	GI	57640043
638206252	GenBank/EMBL	YP_182521
638206252	GeneID	3235064
638206252	PIRSF	PIRSF004899
638206252	UniProt/TrEMBL	Q5JFE5
638206253	GI	57640044
638206253	GenBank/EMBL	YP_182522
638206253	GeneID	3233856
638206253	UniProtKB	Q5JFE4
638206254	GI	57640045
638206254	GenBank/EMBL	YP_182523
638206254	GeneID	3233857
638206254	TIGRFam	TIGR01509
638206254	UniProt/TrEMBL	Q5JFE3
638206255	GI	57640046
638206255	GenBank/EMBL	YP_182524
638206255	GeneID	3234765
638206255	UniProt/TrEMBL	Q5JFE2
638206256	GI	57640047
638206256	GenBank/EMBL	YP_182525
638206256	GeneID	3235158
638206256	PIRSF	PIRSF006521
638206256	TIGRFam	TIGR00489
638206256	UniProt/TrEMBL	Q5JFE1
638206257	GI	57640048
638206257	GenBank/EMBL	YP_182526
638206257	GeneID	3235159
638206257	UniProtKB	Q5JFE0
638206258	GI	57640049
638206258	GenBank/EMBL	YP_182527
638206258	GeneID	3234555
638206258	UniProt/TrEMBL	Q5JFD9
638206259	GI	57640050
638206259	GenBank/EMBL	YP_182528
638206259	GeneID	3234556
638206259	UniProtKB	Q5JFD8
638206260	GI	57640051
638206260	GenBank/EMBL	YP_182529
638206260	GeneID	3235781
638206260	UniProt/TrEMBL	Q5JFD7
638206261	GI	57640052
638206261	GenBank/EMBL	YP_182530
638206261	GeneID	3233665
638206261	UniProtKB	Q5JFG7
638206262	GI	57640053
638206262	GenBank/EMBL	YP_182531
638206262	GeneID	3233666
638206262	UniProtKB	Q5JFG6
638206263	GI	57640054
638206263	GenBank/EMBL	YP_182532
638206263	GeneID	3233667
638206263	UniProt/TrEMBL	Q5JFG5
638206264	GI	57640055
638206264	GenBank/EMBL	YP_182533
638206264	GeneID	3235713
638206264	UniProtKB	Q5JFG4
638206265	GI	57640056
638206265	GenBank/EMBL	YP_182534
638206265	GeneID	3235714
638206265	UniProtKB	Q5JFG3
638206266	GI	57640057
638206266	GenBank/EMBL	YP_182535
638206266	GeneID	3233995
638206266	PIRSF	PIRSF006010
638206266	UniProt/TrEMBL	Q5JFG2
638206267	GI	57640058
638206267	GenBank/EMBL	YP_182536
638206267	GeneID	3233996
638206267	UniProtKB	Q5JFG1
638206268	GI	57640059
638206268	GenBank/EMBL	YP_182537
638206268	GeneID	3234022
638206268	UniProtKB	Q5JFG0
638206269	GI	57640060
638206269	GenBank/EMBL	YP_182538
638206269	GeneID	3235038
638206269	PIRSF	PIRSF004963
638206269	UniProt/TrEMBL	Q5JFF9
638206270	GI	57640061
638206270	GenBank/EMBL	YP_182539
638206270	GeneID	3235039
638206270	PIRSF	PIRSF004864
638206270	UniProt/TrEMBL	Q5JFF8
638206271	GI	57640062
638206271	GenBank/EMBL	YP_182540
638206271	GeneID	3235437
638206271	UniProtKB	Q5JFF7
638206272	GI	57640063
638206272	GenBank/EMBL	YP_182541
638206272	GeneID	3233808
638206272	UniProtKB	Q5JFF6
638206273	GI	57640064
638206273	GenBank/EMBL	YP_182542
638206273	GeneID	3233809
638206273	UniProtKB	Q5JFF5
638206274	GI	57640065
638206274	GenBank/EMBL	YP_182543
638206274	GeneID	3234354
638206274	UniProtKB	Q5JFF4
638206275	GI	57640066
638206275	GenBank/EMBL	YP_182544
638206275	GeneID	3234355
638206275	PIRSF	PIRSF029056
638206275	UniProt/TrEMBL	Q5JFF3
638206276	GI	57640067
638206276	GenBank/EMBL	YP_182545
638206276	GeneID	3235820
638206276	UniProtKB	Q52366
638206277	GI	57640068
638206277	GenBank/EMBL	YP_182546
638206277	GeneID	3235821
638206277	UniProt/TrEMBL	Q5JFI3
638206278	GI	57640069
638206278	GenBank/EMBL	YP_182547
638206278	GeneID	3234396
638206278	UniProtKB	Q5JFI2
638206279	GI	57640070
638206279	GenBank/EMBL	YP_182548
638206279	GeneID	3235681
638206279	UniProtKB	O07836
638206280	GI	57640071
638206280	GenBank/EMBL	YP_182549
638206280	GeneID	3235682
638206280	PIRSF	PIRSF006439
638206280	UniProt/TrEMBL	O07835
638206281	GI	57640072
638206281	GenBank/EMBL	YP_182550
638206281	GeneID	3235872
638206281	PIRSF	PIRSF004993
638206281	UniProt/TrEMBL	Q5JFH9
638206282	GI	57640073
638206282	GenBank/EMBL	YP_182551
638206282	GeneID	3235873
638206282	UniProt/TrEMBL	Q5JFH8
638206283	GI	57640074
638206283	GenBank/EMBL	YP_182552
638206283	GeneID	3234358
638206283	UniProtKB	Q5JFH7
638206284	GI	57640075
638206284	GenBank/EMBL	YP_182553
638206284	GeneID	3234359
638206284	PIRSF	PIRSF006560
638206284	UniProt/TrEMBL	Q5JFH6
638206285	GI	57640076
638206285	GenBank/EMBL	YP_182554
638206285	GeneID	3235237
638206285	UniProtKB	Q5JFH5
638206286	GI	57640077
638206286	GenBank/EMBL	YP_182555
638206286	GeneID	3235238
638206286	PIRSF	PIRSF018881
638206286	UniProt/TrEMBL	Q5JFH4
638206287	GI	57640078
638206287	GenBank/EMBL	YP_182556
638206287	GeneID	3235517
638206287	UniProtKB	Q5JFH3
638206288	GI	57640079
638206288	GenBank/EMBL	YP_182557
638206288	GeneID	3235518
638206288	UniProt/TrEMBL	Q5JFH2
638206289	GI	57640080
638206289	GenBank/EMBL	YP_182558
638206289	GeneID	3234597
638206289	PIRSF	PIRSF010087
638206289	UniProt/TrEMBL	Q5JFH1
638206290	GI	57640081
638206290	GenBank/EMBL	YP_182559
638206290	GeneID	3234598
638206290	UniProtKB	Q5JFH0
638206291	GI	57640082
638206291	GenBank/EMBL	YP_182560
638206291	GeneID	3234087
638206291	PIRSF	PIRSF000502
638206291	TIGRFam	TIGR00417
638206291	UniProt/TrEMBL	Q5JFG9
638206292	GI	57640083
638206292	GenBank/EMBL	YP_182561
638206292	GeneID	3234088
638206292	PIRSF	PIRSF018663
638206292	UniProt/TrEMBL	Q5JFG8
638206293	GI	57640084
638206293	GenBank/EMBL	YP_182562
638206293	GeneID	3234595
638206293	UniProtKB	Q5JFI4
638206294	GI	57640085
638206294	GenBank/EMBL	YP_182563
638206294	GeneID	3234596
638206294	PIRSF	PIRSF002454
638206294	TIGRFam	TIGR00527
638206294	UniProt/TrEMBL	Q5JFJ9
638206295	GI	57640086
638206295	GenBank/EMBL	YP_182564
638206295	GeneID	3234180
638206295	PIRSF	PIRSF019193
638206295	UniProt/TrEMBL	Q5JFJ8
638206296	GI	57640087
638206296	GenBank/EMBL	YP_182565
638206296	GeneID	3234181
638206296	UniProtKB	Q5JFJ7
638206297	GI	57640088
638206297	GenBank/EMBL	YP_182566
638206297	GeneID	3234030
638206297	UniProtKB	Q5JFJ6
638206298	GI	57640089
638206298	GenBank/EMBL	YP_182567
638206298	GeneID	3234031
638206298	PIRSF	PIRSF004604
638206298	UniProt/TrEMBL	Q5JFJ5
638206299	GI	57640090
638206299	GenBank/EMBL	YP_182568
638206299	GeneID	3234220
638206299	PIRSF	PIRSF006379
638206299	UniProt/TrEMBL	Q5JFJ4
638206300	GI	57640091
638206300	GenBank/EMBL	YP_182569
638206300	GeneID	3234221
638206300	UniProt/TrEMBL	Q5JFJ3
638206301	GI	57640092
638206301	GenBank/EMBL	YP_182570
638206301	GeneID	3233669
638206301	PIRSF	PIRSF005353
638206301	UniProt/TrEMBL	Q5JFJ2
638206302	GI	57640093
638206302	GenBank/EMBL	YP_182571
638206302	GeneID	3233670
638206302	PIRSF	PIRSF002759
638206302	UniProt/TrEMBL	Q5JFJ1
638206303	GI	57640094
638206303	GenBank/EMBL	YP_182572
638206303	GeneID	3233982
638206303	UniProtKB	Q5JFJ0
638206304	GI	57640095
638206304	GenBank/EMBL	YP_182573
638206304	GeneID	3233983
638206304	UniProtKB	Q5JFI9
638206305	GI	57640096
638206305	GenBank/EMBL	YP_182574
638206305	GeneID	3234207
638206305	PIRSF	PIRSF002763
638206305	UniProt/TrEMBL	Q5JFI8
638206306	GI	57640097
638206306	GenBank/EMBL	YP_182575
638206306	GeneID	3234208
638206306	UniProt/TrEMBL	Q5JFI7
638206307	GI	57640098
638206307	GenBank/EMBL	YP_182576
638206307	GeneID	3234229
638206307	UniProt/TrEMBL	Q5JFI6
638206308	GI	57640099
638206308	GenBank/EMBL	YP_182577
638206308	GeneID	3234230
638206308	UniProtKB	Q5JFI5
638206309	GI	57640100
638206309	GenBank/EMBL	YP_182578
638206309	GeneID	3234134
638206309	UniProtKB	Q5JFK0
638206310	GI	57640101
638206310	GenBank/EMBL	YP_182579
638206310	GeneID	3234135
638206310	UniProt/TrEMBL	Q5JFL5
638206311	GI	57640102
638206311	GenBank/EMBL	YP_182580
638206311	GeneID	3235601
638206311	PIRSF	PIRSF018885
638206311	UniProt/TrEMBL	Q5JFL4
638206312	GI	57640103
638206312	GenBank/EMBL	YP_182581
638206312	GeneID	3235602
638206312	PIRSF	PIRSF005021
638206312	UniProt/TrEMBL	Q5JFL3
638206313	GI	57640104
638206313	GenBank/EMBL	YP_182582
638206313	GeneID	3234530
638206313	PIRSF	PIRSF006707
638206313	UniProt/TrEMBL	Q5JFL2
638206314	GI	57640105
638206314	GenBank/EMBL	YP_182583
638206314	GeneID	3234531
638206314	PIRSF	PIRSF006526
638206314	UniProt/TrEMBL	Q5JFL1
638206315	GI	57640106
638206315	GenBank/EMBL	YP_182584
638206315	GeneID	3234455
638206315	UniProt/TrEMBL	Q5JFL0
638206316	GI	57640107
638206316	GenBank/EMBL	YP_182585
638206316	GeneID	3234456
638206316	UniProtKB	Q5JFK9
638206317	GI	57640108
638206317	GenBank/EMBL	YP_182586
638206317	GeneID	3233921
638206317	PIRSF	PIRSF006524
638206317	TIGRFam	TIGR00106
638206317	UniProt/TrEMBL	Q5JFK8
638206318	GI	57640109
638206318	GenBank/EMBL	YP_182587
638206318	GeneID	3233922
638206318	UniProtKB	Q5JFK7
638206319	GI	57640110
638206319	GenBank/EMBL	YP_182588
638206319	GeneID	3234226
638206319	PIRSF	PIRSF015735
638206319	UniProt/TrEMBL	Q5JFK6
638206320	GI	57640111
638206320	GenBank/EMBL	YP_182589
638206320	GeneID	3234227
638206320	PIRSF	PIRSF002870
638206320	UniProt/TrEMBL	Q5JFK5
638206321	GI	57640112
638206321	GenBank/EMBL	YP_182590
638206321	GeneID	3234611
638206321	UniProt/TrEMBL	Q5JFK4
638206322	GI	57640113
638206322	GenBank/EMBL	YP_182591
638206322	GeneID	3234612
638206322	UniProtKB	Q5JFK3
638206323	GI	57640114
638206323	GenBank/EMBL	YP_182592
638206323	GeneID	3234083
638206323	PIRSF	PIRSF005068
638206323	UniProt/TrEMBL	Q5JFK2
638206324	GI	57640115
638206324	GenBank/EMBL	YP_182593
638206324	GeneID	3234084
638206324	PIRSF	PIRSF000429
638206324	UniProt/TrEMBL	Q5JFK1
638206325	GI	57640116
638206325	GenBank/EMBL	YP_182594
638206325	GeneID	3234194
638206325	UniProtKB	Q5JFL6
638206326	GI	57640117
638206326	GenBank/EMBL	YP_182595
638206326	GeneID	3234195
638206326	UniProtKB	Q5JFN2
638206327	GI	57640118
638206327	GenBank/EMBL	YP_182596
638206327	GeneID	3235277
638206327	UniProtKB	Q5JFN1
638206328	GI	57640119
638206328	GenBank/EMBL	YP_182597
638206328	GeneID	3235278
638206328	PIRSF	PIRSF006694
638206328	UniProt/TrEMBL	Q5JFN0
638206329	GI	57640120
638206329	GenBank/EMBL	YP_182598
638206329	GeneID	3235541
638206329	UniProtKB	Q5JFM9
638206330	GI	57640121
638206330	GenBank/EMBL	YP_182599
638206330	GeneID	3235542
638206330	UniProtKB	Q5JFM8
638206331	GI	57640122
638206331	GenBank/EMBL	YP_182600
638206331	GeneID	3234748
638206331	UniProtKB	Q5JFM7
638206332	GI	57640123
638206332	GenBank/EMBL	YP_182601
638206332	GeneID	3234749
638206332	PIRSF	PIRSF006036
638206332	UniProt/TrEMBL	Q5JFM6
638206333	GI	57640124
638206333	GenBank/EMBL	YP_182602
638206333	GeneID	3235911
638206333	PIRSF	PIRSF005074
638206333	UniProt/TrEMBL	Q5JFM5
638206334	GI	57640125
638206334	GenBank/EMBL	YP_182603
638206334	GeneID	3235912
638206334	UniProtKB	Q5JFM4
638206335	GI	57640126
638206335	GenBank/EMBL	YP_182604
638206335	GeneID	3234095
638206335	UniProtKB	Q5JFM3
638206336	GI	57640127
638206336	GenBank/EMBL	YP_182605
638206336	GeneID	3234096
638206336	UniProt/TrEMBL	Q5JFM2
638206337	GI	57640128
638206337	GenBank/EMBL	YP_182606
638206337	GeneID	3233684
